,Unnamed: 0,Year,State,Replacement Ratio 1,Replacement Ratio 2,Recipiency Rate,Average WBA,Minimum WBA,Maximum WBA,Average Weekly Wage,Region,Annual Regional CPI-U,Annualized State Inflation Rate,MET,"Real Average WBA (regional, 2000 base)","Real Minimum WBA (regional, 2000 base)","Real Maximum WBA (regional, 2000 base)","Real Average WBA (state, 2000 base)","Real Minimum WBA (state, 2000 base)","Real Maximum WBA (state, 2000 base)","Real Average WBA (regional, 2023 base)","Real Minimum WBA (regional, 2023 base)","Real Maximum WBA (regional, 2023 base)","Real Average WBA (state, 2017 base)","Real Minimum WBA (state, 2017 base)","Real Maximum WBA (state, 2017 base)"
1226,1226,2023,NM,0.484,0.413,0.26376097161896,413.5,101.0,542.0,1001.58,West,323.834,,"$2,454.21 in HQW and wages in at least 1 other qtr",223.2,54.52,292.56,,,,413.5,101.0,542.0,,,
1227,1227,2023,NV,0.512,0.424,0.24853935473963,461.51,16.0,562.0,1088.12,West,323.834,,1½ x HQW in BP and $400 in HQ; or wages in 3 of 4 qtrs in BP and $400 in HQ,249.12,8.64,303.36,,,,461.51,16.0,562.0,,,
1229,1229,2023,OH,0.434,0.392,0.21002240571024,449.45,157.0,561.0,1145.98,Midwest,282.76,,20 weeks employment with wages averaging 27.5% of State AWW; wages in 2 qtrs,267.51,93.45,333.91,,,,449.45,157.0,561.0,,,
1230,1230,2023,OK,0.487,0.427,0.16520451337306,399.11,16.0,493.0,934.79,South,296.422,,"$1,500 and 1½ x HQW or any taxable wages if total wages equal or exceed TWB for year claim was effective",225.12,9.02,278.08,,,,399.11,16.0,493.0,,,
1231,1231,2023,OR,0.484,0.436,0.37720415668878,545.96,183.0,783.0,1252.18,West,323.834,,"BPW > $1,000 and BPW > 1½ x HQW; or 500 hours of employment in BP",294.7,98.78,422.65,,,,545.96,183.0,783.0,,,
1232,1232,2023,PA,0.49,0.436,0.36616635082676,462.05,68.0,605.0,1058.63,Northeast,313.786,,"$1,688 in HQ; $2,718 in BP; at least 37% of BPW outside HQ; 18 credit weeks in BP",264.17,38.88,345.89,,,,462.05,68.0,605.0,,,
1233,1233,2023,PR,0.478,0.42,0.22908648382616,211.98,60.0,240.0,504.68,Northeast,313.786,,40 x WBA; $280 minimum; wages in 2 qtrs,121.19,34.3,137.21,,,,211.98,60.0,240.0,,,
1234,1234,2023,RI,0.44,0.398,0.51528415060516,442.26,66.0,680.0,1111.2,Northeast,313.786,,"1½ x HQW; 200 x minimum hourly wage in 1 qtr and 400 x minimum hourly wage in BP; or 1,200 x minimum hourly wage in BP",252.85,37.73,388.77,,,,442.26,66.0,680.0,,,
1235,1235,2023,SC,0.373,0.3,0.18792345826592,297.45,42.0,326.0,990.37,South,296.422,,"1½ x HQW; $4,455 minimum; $1,092 in HQ",167.78,23.69,183.88,,,,297.45,42.0,326.0,,,
1236,1236,2023,SD,0.482,0.443,0.17064642919526,437.41,28.0,487.0,987.32,Midwest,282.76,,$728 in HQ; 20 x WBA outside HQ,260.35,16.67,289.86,,,,437.41,28.0,487.0,,,
1238,1238,2023,TX,0.491,0.392,0.21630053153701,486.09,72.0,563.0,1239.59,South,296.422,,37 x WBA; wages in at least 2 qtrs,274.18,40.61,317.57,,,,486.09,72.0,563.0,,,
1239,1239,2023,UT,0.49,0.439,0.24425713825883,544.65,41.0,712.0,1241.33,West,323.834,,"$4,800 in BP and 1½ x HQW",293.99,22.13,384.33,,,,544.65,41.0,712.0,,,
1241,1241,2023,VT,0.531,0.476,0.4057876226322,496.0,80.0,668.0,1042.34,Northeast,313.786,,"1.4 x HQW and $3,215 in HQ",283.58,45.74,381.91,,,,496.0,80.0,668.0,,,
1242,1242,2023,WA,0.494,0.436,0.31116331373749,710.91,317.0,999.0,1631.39,West,323.834,,680 hours; wages in BP or alternate BP,383.74,171.11,539.24,,,,710.91,317.0,999.0,,,
1244,1244,2023,WV,0.442,0.419,0.23856081560381,401.43,24.0,630.0,957.72,South,296.422,,"$2,200 and wages in 2 qtrs",226.43,13.54,355.36,,,,401.43,24.0,630.0,,,
1245,1245,2023,WY,0.517,0.477,0.20977543697187,465.03,40.0,560.0,974.5,West,323.834,,1.4 x HQW; at least 8% of statewide AAW,251.02,21.59,302.28,,,,465.03,40.0,560.0,,,
